budget,genres,homepage,id,keywords,original_language,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,title,vote_average,vote_count
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}]",,34043,[],en,3.084874,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Tapestry Films"", ""id"": 870}, {""name"": ""A Happy Place"", ""id"": 5389}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/26/2001,0,85,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""hu"", ""name"": ""Magyar""}]",Released,On the Line,4.1,10
10000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",,9952,"[{""id"": 1327, ""name"": ""war crimes""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 174311, ""name"": ""laotian soldier""}, {""id"": 174316, ""name"": ""pipe smoking""}, {""id"": 174319, ""name"": ""rice paddy""}, {""id"": 174323, ""name"": ""letter from home""}, {""id"": 174324, ""name"": ""ant's nest""}, {""id"": 174325, ""name"": ""net fishing""}, {""id"": 174327, ""name"": ""dragging someone""}]",en,17.078656,"[{""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/9/2006,7177143,126,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Rescue Dawn,6.9,336
10000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",,256924,"[{""id"": 2570, ""name"": ""rock star""}, {""id"": 176793, ""name"": ""middle age""}]",en,16.318608,"[{""name"": ""Big Indie Pictures"", ""id"": 6831}, {""name"": ""ShivHans Pictures"", ""id"": 33603}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/19/2015,10835752,107,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",Released,Danny Collins,6.6,183
10000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",,82532,"[{""id"": 8631, ""name"": ""slacker""}, {""id"": 9866, ""name"": ""basement""}, {""id"": 40850, ""name"": ""destiny""}, {""id"": 54016, ""name"": ""glue""}, {""id"": 54169, ""name"": ""stoner""}, {""id"": 170624, ""name"": ""wrong number""}, {""id"": 171993, ""name"": ""mumblecore""}]",en,10.409155,"[{""name"": ""Indian Paintbrush"", ""id"": 9350}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/13/2011,4417580,83,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Jeff, Who Lives at Home",6.1,217
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",http://www.iamlovemovie.com/,41110,"[{""id"": 596, ""name"": ""adultery""}, {""id"": 1946, ""name"": ""restaurant""}, {""id"": 2609, ""name"": ""textile industry""}, {""id"": 3230, ""name"": ""male friendship""}, {""id"": 4029, ""name"": ""bourgeoisie""}, {""id"": 10637, ""name"": ""food""}, {""id"": 18293, ""name"": ""chef""}, {""id"": 165282, ""name"": ""high society""}]",it,5.355763,"[{""name"": ""Rai Cinema"", ""id"": 2683}]","[{""iso_3166_1"": ""IT"", ""name"": ""Italy""}]",9/5/2009,0,120,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Released,I Am Love,6.9,73
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 9648, ""name"": ""Mystery""}]",http://www.AtlasShruggedMovie.com,134371,"[{""id"": 173299, ""name"": ""ayn rand""}]",en,4.725357,"[{""name"": ""Cinema Vehicle Services"", ""id"": 25673}, {""name"": ""Atlas 2 Productions"", ""id"": 30033}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/12/2012,0,112,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Atlas Shrugged Part II,5.4,41
11500000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",,2088,"[{""id"": 4668, ""name"": ""police operation""}, {""id"": 5906, ""name"": ""sex addiction""}, {""id"": 6149, ""name"": ""police""}, {""id"": 6220, ""name"": ""mafia boss""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 10978, ""name"": ""bad cop""}, {""id"": 12366, ""name"": ""hitwoman""}]",en,4.850402,"[{""name"": ""Working Title Films"", ""id"": 10163}, {""name"": ""Polygram Filmed Entertainment"", ""id"": 31080}, {""name"": ""Hilary Henkin"", ""id"": 36907}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/13/1993,3275585,100,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Romeo Is Bleeding,5.7,36
10000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",,10388,"[{""id"": 378, ""name"": ""prison""}, {""id"": 3398, ""name"": ""release from prison""}, {""id"": 4702, ""name"": ""suitcase""}, {""id"": 4746, ""name"": ""record producer""}, {""id"": 5340, ""name"": ""investigation""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 6203, ""name"": ""loss""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 41158, ""name"": ""stakeout""}, {""id"": 156121, ""name"": ""ex-con""}, {""id"": 157892, ""name"": ""warehouse""}, {""id"": 166571, ""name"": ""hired killer""}, {""id"": 195648, ""name"": ""narcotics""}, {""id"": 200574, ""name"": ""motel room""}, {""id"": 207268, ""name"": ""neo-noir""}, {""id"": 208992, ""name"": ""1960s""}]",en,8.902102,"[{""name"": ""Artisan Entertainment"", ""id"": 2188}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/15/1999,3193102,89,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,The Limey,6.6,105
6500000,"[{""id"": 18, ""name"": ""Drama""}]",http://www.crashfilm.com/,1640,"[{""id"": 3060, ""name"": ""race politics""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 5666, ""name"": ""installer""}, {""id"": 6149, ""name"": ""police""}, {""id"": 6201, ""name"": ""fall""}, {""id"": 9844, ""name"": ""car crash""}, {""id"": 12425, ""name"": ""racism""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 157912, ""name"": ""bigotry""}, {""id"": 170154, ""name"": ""social services""}, {""id"": 203113, ""name"": ""collision""}]",en,28.223163,"[{""name"": ""Blackfriars Bridge Films"", ""id"": 2087}, {""name"": ""Yari Film Group"", ""id"": 2448}, {""name"": ""Bob Yari Productions"", ""id"": 12260}, {""name"": ""ApolloProScreen Filmproduktion"", ""id"": 19528}, {""name"": ""Bull's Eye Entertainment"", ""id"": 25432}, {""name"": ""DEJ Productions"", ""id"": 25433}, {""name"": ""Harris Company"", ""id"": 25434}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/13/2004,98410061,112,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fa"", ""name"": ""\u0641\u0627\u0631\u0633\u06cc""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}, {""iso_639_1"": ""ko"", ""name"": ""\ud55c\uad6d\uc5b4/\uc870\uc120\ub9d0""}]",Released,Crash,7.2,1149
10000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",,25520,[],en,3.007816,"[{""name"": ""Granada Film Productions"", ""id"": 247}, {""name"": ""Arts Council of England"", ""id"": 718}, {""name"": ""Diaphana Films"", ""id"": 744}, {""name"": ""The Glasgow Film Fund"", ""id"": 980}, {""name"": ""National Lottery"", ""id"": 1270}, {""name"": ""Showtime Networks"", ""id"": 4343}, {""name"": ""Filmfour"", ""id"": 6705}, {""name"": ""Scottish Arts Council, The"", ""id"": 8256}, {""name"": ""Three Rivers Production"", ""id"": 65681}, {""name"": ""Progres Film Distribution"", ""id"": 65682}, {""name"": ""Kinowelt Median"", ""id"": 65683}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/23/2000,5164404,140,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,The House of Mirth,6.4,25
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",,27342,"[{""id"": 591, ""name"": ""cia""}, {""id"": 782, ""name"": ""assassin""}]",en,1.610132,"[{""name"": ""Orion Pictures"", ""id"": 41}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/1/1987,0,92,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Malone,6.8,15
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",http://www.thepeacefulwarriormovie.com/,13689,[],en,8.326131,"[{""name"": ""Universal"", ""id"": 6292}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/30/2006,0,120,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Peaceful Warrior,7.3,90
10000000,"[{""id"": 35, ""name"": ""Comedy""}]",http://www.buckylarson.com/,67911,"[{""id"": 7344, ""name"": ""porno star""}, {""id"": 12396, ""name"": ""hollywood""}]",en,3.919057,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Happy Madison Productions"", ""id"": 2608}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/9/2011,0,97,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""pl"", ""name"": ""Polski""}]",Released,Bucky Larson: Born to Be a Star,4.4,51
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",,24664,[],en,2.23411,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""40 Acres & A Mule Filmworks"", ""id"": 4319}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/6/2000,0,135,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""hu"", ""name"": ""Magyar""}]",Released,Bamboozled,6.3,24
10000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",http://theforestisreal.com/,329440,"[{""id"": 233, ""name"": ""japan""}, {""id"": 5774, ""name"": ""forest""}]",en,19.865989,"[{""name"": ""Lava Bear Films"", ""id"": 32300}, {""name"": ""AI-Film"", ""id"": 51860}, {""name"": ""Phantom Four Films"", ""id"": 69579}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/7/2016,40055439,95,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Forest,4.8,448
14000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",,47890,"[{""id"": 487, ""name"": ""cairo""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 1160, ""name"": ""egypt""}, {""id"": 1949, ""name"": ""pyramid""}, {""id"": 2598, ""name"": ""museum""}, {""id"": 2904, ""name"": ""mummy""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10541, ""name"": ""curse""}, {""id"": 192125, ""name"": ""egyptologist""}, {""id"": 223344, ""name"": ""archeologist""}]",en,0.310513,"[{""name"": ""Orion Pictures"", ""id"": 41}, {""name"": ""S & L Films"", ""id"": 78905}]","[{""iso_3166_1"": ""NL"", ""name"": ""Netherlands""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/11/1981,439564,118,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Sphinx,6,2
10000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",http://while-were-young.com/,252512,"[{""id"": 4604, ""name"": ""father-in-law""}, {""id"": 6038, ""name"": ""marriage""}, {""id"": 174109, ""name"": ""documentary filmmaking""}, {""id"": 175297, ""name"": ""hipster""}, {""id"": 176793, ""name"": ""middle age""}, {""id"": 180415, ""name"": ""documentary filmmaker""}, {""id"": 226343, ""name"": ""generation-x""}, {""id"": 226344, ""name"": ""generation-z""}, {""id"": 234555, ""name"": ""psychedelic drug""}]",en,19.263477,"[{""name"": ""Scott Rudin Productions"", ""id"": 258}, {""name"": ""A24"", ""id"": 41077}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/3/2015,7587485,97,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,While We're Young,5.8,383
10000000,"[{""id"": 18, ""name"": ""Drama""}]",,55720,"[{""id"": 387, ""name"": ""california""}, {""id"": 2105, ""name"": ""garden""}, {""id"": 2356, ""name"": ""immigrant""}, {""id"": 9276, ""name"": ""truck""}, {""id"": 12423, ""name"": ""illegal immigrant""}, {""id"": 33608, ""name"": ""gardener""}, {""id"": 33609, ""name"": ""stolen truck""}]",en,4.123533,"[{""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Witt/Thomas Productions"", ""id"": 1089}, {""name"": ""Depth of Field"", ""id"": 1473}, {""name"": ""McLaughlin Films"", ""id"": 28707}, {""name"": ""Lime Orchard Productions"", ""id"": 28708}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/24/2011,1759252,98,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,A Better Life,7,54
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.spiderthemovie.com/,9613,"[{""id"": 1328, ""name"": ""secret""}, {""id"": 2884, ""name"": ""asylum""}, {""id"": 5832, ""name"": ""bed and breakfast place""}, {""id"": 6162, ""name"": ""past""}, {""id"": 6259, ""name"": ""psychopath""}]",en,6.948401,"[{""name"": ""T\u00e9l\u00e9film Canada"", ""id"": 806}, {""name"": ""Capitol Films"", ""id"": 826}, {""name"": ""Canadian Film or Video Production Tax Credit (CPTC)"", ""id"": 8582}, {""name"": ""Metropolitan Films"", ""id"": 16419}, {""name"": ""Grosvenor Park Productions"", ""id"": 17449}, {""name"": ""Odeon Films"", ""id"": 22209}, {""name"": ""Catherine Bailey Ltd."", ""id"": 46694}, {""name"": ""Artists Independent Network"", ""id"": 46695}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",12/13/2002,0,98,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Spider,6.4,168
10000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",,29076,"[{""id"": 293, ""name"": ""female nudity""}, {""id"": 10175, ""name"": ""drug cartel""}, {""id"": 15274, ""name"": ""nervous breakdown""}]",en,3.988432,"[{""name"": ""Hollywood Pictures"", ""id"": 915}, {""name"": ""Fortis Films"", ""id"": 4258}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/4/2000,1631839,101,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Gun Shy,5.4,24
0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10751, ""name"": ""Family""}]",,29339,[],en,5.099923,"[{""name"": ""United Artists Corporation"", ""id"": 8213}, {""name"": ""Hart-Sharp Entertainment"", ""id"": 11351}, {""name"": ""Potboiler Productions"", ""id"": 36615}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/27/2002,0,132,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Nicholas Nickleby,6.8,49
20000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",,68812,"[{""id"": 586, ""name"": ""new jersey""}, {""id"": 1946, ""name"": ""restaurant""}, {""id"": 2708, ""name"": ""hitman""}, {""id"": 4580, ""name"": ""van""}, {""id"": 5638, ""name"": ""arrest""}, {""id"": 6259, ""name"": ""psychopath""}, {""id"": 9672, ""name"": ""based on true story""}, {""id"": 9890, ""name"": ""jail""}, {""id"": 11260, ""name"": ""serial murder""}, {""id"": 14831, ""name"": ""stabbing""}, {""id"": 33421, ""name"": ""crime family""}, {""id"": 33702, ""name"": ""bombing""}, {""id"": 157481, ""name"": ""ice cream man \u00a0""}, {""id"": 168179, ""name"": ""drug deal""}, {""id"": 177964, ""name"": ""contract killer""}, {""id"": 190636, ""name"": ""crime syndicate""}, {""id"": 238192, ""name"": ""poisoning""}]",en,19.494703,"[{""name"": ""Bleiberg Entertainment"", ""id"": 1872}, {""name"": ""Millennium Films"", ""id"": 10254}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/1/2012,1969193,105,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Iceman,6.4,365
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",,32740,[],hi,3.759988,[],[],6/23/2006,0,154,"[{""iso_639_1"": ""hi"", ""name"": ""\u0939\u093f\u0928\u094d\u0926\u0940""}]",Released,Krrish,5.5,46
10000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",,14195,"[{""id"": 2671, ""name"": ""heroin""}, {""id"": 9782, ""name"": ""blindfold""}, {""id"": 9783, ""name"": ""bong""}, {""id"": 9785, ""name"": ""perversion""}, {""id"": 9786, ""name"": ""burned alive""}, {""id"": 10183, ""name"": ""independent film""}]",en,4.176066,"[{""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Artic Productions LLC"", ""id"": 5359}, {""name"": ""Polar Entertainment Corporation"", ""id"": 62072}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/17/2000,0,87,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Cecil B. Demented,6.2,51
10000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",http://killerjoethemovie.com/,73567,"[{""id"": 900, ""name"": ""trailer park""}, {""id"": 1419, ""name"": ""gun""}, {""id"": 1556, ""name"": ""texas""}, {""id"": 5011, ""name"": ""deal""}, {""id"": 6259, ""name"": ""psychopath""}, {""id"": 10427, ""name"": ""sexual humiliation""}, {""id"": 10594, ""name"": ""money""}, {""id"": 10968, ""name"": ""lingerie""}, {""id"": 11363, ""name"": ""arson""}, {""id"": 15167, ""name"": ""police detective""}, {""id"": 155794, ""name"": ""physical abuse""}, {""id"": 207268, ""name"": ""neo-noir""}, {""id"": 208518, ""name"": ""burial""}, {""id"": 220628, ""name"": ""pizza shop""}, {""id"": 237851, ""name"": ""drugs""}]",en,16.436178,"[{""name"": ""Voltage pictures"", ""id"": 6633}, {""name"": ""Worldview Entertainment"", ""id"": 9015}, {""name"": ""ANA Media"", ""id"": 21817}, {""name"": ""Picture Perfect (I)"", ""id"": 37833}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/10/2011,3665069,102,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Killer Joe,6.5,425
10000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",http://www.thejonesesmovie.com/,41479,"[{""id"": 10183, ""name"": ""independent film""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,14.979375,"[{""name"": ""Echo Lake Productions"", ""id"": 2147}, {""name"": ""Premiere Picture"", ""id"": 3870}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/13/2009,7022728,96,"[{""iso_639_1"": ""cs"", ""name"": ""\u010cesk\u00fd""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,The Joneses,6.1,210
0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",,15394,"[{""id"": 293, ""name"": ""female nudity""}, {""id"": 395, ""name"": ""gambling""}, {""id"": 585, ""name"": ""casino""}, {""id"": 2483, ""name"": ""nudity""}, {""id"": 3515, ""name"": ""banker""}, {""id"": 4227, ""name"": ""toronto""}, {""id"": 4373, ""name"": ""fraud""}, {""id"": 8653, ""name"": ""niagara falls""}, {""id"": 9672, ""name"": ""based on true story""}, {""id"": 10530, ""name"": ""atlantic city""}, {""id"": 10594, ""name"": ""money""}, {""id"": 14570, ""name"": ""las vegas""}, {""id"": 18420, ""name"": ""surveillance""}, {""id"": 155841, ""name"": ""gambler""}, {""id"": 214810, ""name"": ""bank fraud""}]",en,8.045488,"[{""name"": ""Alliance Atlantis Communications"", ""id"": 803}, {""name"": ""Natural Nylon Entertainment"", ""id"": 804}, {""name"": ""T\u00e9l\u00e9film Canada"", ""id"": 806}, {""name"": ""Astral Media"", ""id"": 2743}, {""name"": ""Canadian Film or Video Production Tax Credit (CPTC)"", ""id"": 8582}, {""name"": ""Ontario Film and Television Tax Credit (OFTTC)"", ""id"": 54606}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",5/2/2003,0,104,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Owning Mahowny,6.8,37
0,"[{""id"": 35, ""name"": ""Comedy""}]",,10071,"[{""id"": 380, ""name"": ""brother brother relationship""}, {""id"": 931, ""name"": ""jealousy""}, {""id"": 3725, ""name"": ""pregnancy and birth""}, {""id"": 5833, ""name"": ""autoritian education""}, {""id"": 8721, ""name"": ""arctic""}]",en,8.312153,"[{""name"": ""Revolution Studios"", ""id"": 497}, {""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Carsey-Werner Company"", ""id"": 3215}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/7/2007,0,93,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Brothers Solomon,4.9,46
10000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",,1989,"[{""id"": 279, ""name"": ""usa""}, {""id"": 369, ""name"": ""kaffeehaus""}, {""id"": 383, ""name"": ""poker""}, {""id"": 725, ""name"": ""lovesickness""}, {""id"": 828, ""name"": ""waitress""}, {""id"": 1010, ""name"": ""bar""}, {""id"": 1759, ""name"": ""night life""}, {""id"": 3752, ""name"": ""night""}, {""id"": 4232, ""name"": ""melancholy""}, {""id"": 5310, ""name"": ""approach""}, {""id"": 9957, ""name"": ""loneliness""}]",en,10.733761,"[{""name"": ""Block 2 Pictures"", ""id"": 539}, {""name"": ""Jet Tone Production"", ""id"": 540}, {""name"": ""StudioCanal"", ""id"": 694}, {""name"": ""Lou Yi Inc."", ""id"": 839}]","[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}]",5/16/2007,21786738,111,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,My Blueberry Nights,6,190
0,"[{""id"": 18, ""name"": ""Drama""}]",,91076,"[{""id"": 10965, ""name"": ""playwright""}, {""id"": 156273, ""name"": ""critic""}, {""id"": 163110, ""name"": ""theater""}]",en,0.111313,"[{""name"": ""Overseas FilmGroup"", ""id"": 888}, {""name"": ""GreeneStreet Films"", ""id"": 2152}, {""name"": ""JVC Entertainment Networks"", ""id"": 4248}, {""name"": ""Sogepaq"", ""id"": 11955}, {""name"": ""CDI"", ""id"": 13367}]","[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""JP"", ""name"": ""Japan""}]",5/21/1998,0,119,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Illuminata,6.3,7
10000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",,12779,"[{""id"": 596, ""name"": ""adultery""}, {""id"": 2041, ""name"": ""island""}, {""id"": 2580, ""name"": ""shipwreck""}, {""id"": 157524, ""name"": ""tropical island""}]",en,4.570043,"[{""name"": ""Screen Gems"", ""id"": 3287}, {""name"": ""SKA Films"", ""id"": 13419}, {""name"": ""Codi S.p.a."", ""id"": 57736}]","[{""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",10/11/2002,598645,89,"[{""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""el"", ""name"": ""\u03b5\u03bb\u03bb\u03b7\u03bd\u03b9\u03ba\u03ac""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Swept Away,4.8,50
5000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.firstlookstudios.com/films/warinc/,13191,"[{""id"": 2708, ""name"": ""hitman""}, {""id"": 169086, ""name"": ""political satire""}]",en,6.265659,[],"[{""iso_3166_1"": ""BG"", ""name"": ""Bulgaria""}]",4/28/2008,1296184,106,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"War, Inc.",5.6,86
